text,Author
"['was', 'jackals,', 'and', 'roached-backed', 'ones', 'that', 'he', 'said', 'was', 'hyenas;\n', 'and', 'all', 'the', 'whole', 'biling', 'of', 'them', 'kept', 'up', 'a', 'racket', 'all', 'the', 'time.', 'They\n']",MarkTwain
"['Then\n', 'he', 'sat', 'down', 'to', 'rest', 'by', 'the', 'side', 'of', 'the', 'milestone,', 'and', 'began', 'to', 'think,\n', 'for', 'the', 'first', 'time,', 'where', 'he', 'had', 'better', 'go']",CharlesDickens
"['look', 'down', 'at', 'the', 'animals', 'and', 'hear', 'the', 'music.', 'It', 'was', 'like\n', 'having', 'a', 'front', 'seat', 'at', 'a', 'menagerie', 'for', 'nothing,', 'which', 'I', ""hadn't"", 'ever']",MarkTwain
"['easy,', 'too.\n', '\n', 'But', 'Tom', 'he', 'was', 'huffy,', 'and', 'said', 'me', 'and', 'Jim', 'was', 'a', 'couple', 'of', 'ignorant\n', 'blatherskites,', 'and', 'then', 'he', 'says:\n', '\n', 'ï¿½Suppose']",MarkTwain
"['window.', '', 'Behind', 'a', 'desk,', 'sat', 'two', 'old', 'gentleman', 'with', 'powdered', 'heads:', 'one\n', 'of', 'whom', 'was', 'reading', 'the', 'newspaper;', 'while', 'the', 'other', 'was', 'perusing,', 'with\n']",CharlesDickens
"[""'a'\n"", 'took', 'a', 'hand', 'in', 'the', 'proceedings', 'and', 'helped.\n', '\n', 'We', 'carved', 'off', 'a', 'supply', 'from', 'both,', 'and', 'saved', 'the', 'skins,', 'and', 'hove', 'the', 'rest\n']",MarkTwain
"['and', 'blankets,', 'and', 'no', 'end\n', 'of', 'rubbish,', 'like', 'brass', 'beads', 'and', 'brass', 'jewelry,', 'which', 'Tom', 'said', 'was\n', 'a', 'sure', 'sign', 'that', 'he', 'had', 'an', 'idea']",MarkTwain
"[""don't"", 'ever', 'happen', 'the', 'same', 'way\n', 'again--and', ""can't."", 'The', 'time', 'Hen', 'Scovil', 'fell', 'down', 'the', 'chimbly', 'and', 'crippled\n', 'his', 'back', 'for', 'life,', 'everybody', 'said', 'it']",MarkTwain
"['laugh,', 'which', 'threatened', 'violent', 'consequences.\n', '\n', ""'But,"", 'my', ""dear,'"", 'said', 'Sowerberry,', ""'I"", 'want', 'to', 'ask', 'your', ""advice.'\n"", '\n', ""'No,"", 'no,', ""don't"", 'ask', ""mine,'"", 'replied', 'Mrs.']",CharlesDickens
"['some', 'fun,', 'but', 'which', 'we', ""didn't"", 'want', 'any.\n', '\n', 'As', 'for', 'the', 'clothes,', 'they', ""warn't"", 'any,', 'any', 'more.', 'Every', 'last', 'rag', 'of', 'them\n', 'was', 'inside']",MarkTwain
"['way.', ""There's"", 'a-plenty', 'of', 'boys', ""that's\n"", 'mighty', 'good', 'and', 'friendly', 'when', ""YOU'VE"", 'got', 'a', 'good', 'thing,', 'but', 'when', 'a', 'good\n', 'thing', 'happens', 'to', 'come', 'their']",MarkTwain
"['he', 'recovered,', 'as', 'an', 'apology\n', 'to', 'the', 'company', 'for', 'his', 'unpolite', 'behaviour.\n', '\n', 'The', 'Dodger', 'said', 'nothing,', 'but', 'he', 'smoothed', ""Oliver's"", 'hair', 'over', 'his', 'eyes,\n']",CharlesDickens
"['brats', 'upstairs,', 'and', 'wash', ""'em\n"", 'directly.)--My', 'heart', 'alive!', '', 'Mr.', 'Bumble,', 'how', 'glad', 'I', 'am', 'to', 'see', 'you,\n', ""sure-ly!'\n"", '\n', 'Now,', 'Mr.', 'Bumble', 'was', 'a']",CharlesDickens
"['they', 'drew', 'near', 'to', 'their', 'destination,', 'however,', 'Mr.', 'Bumble', 'thought', 'it\n', 'expedient', 'to', 'look', 'down,', 'and', 'see', 'that', 'the', 'boy', 'was', 'in', 'good', 'order', 'for\n']",CharlesDickens
"['and', 'maybe', 'turn', 'him', 'out', 'besides,', 'when', 'they', 'found', 'he', ""hadn't"", 'collected', 'it.\n', 'Well,', 'at', 'last', 'he', ""couldn't"", 'stand', 'it', 'any', 'longer.', 'He', ""couldn't"", 'sleep']",MarkTwain
"['bait', 'of', 'air.', '', 'Unfortunately', 'for,', 'the', 'experimental', 'philosophy', 'of', 'the\n', 'female', 'to', 'whose', 'protecting', 'care', 'Oliver', 'Twist', 'was', 'delivered', 'over,', 'a\n', 'similar', 'result', 'usually']",CharlesDickens
"['to', 'shiver', 'and', 'turn', 'gray,', 'and', 'Tom', 'says:\n', '\n', 'ï¿½NOW', ""what's"", 'the', 'matter?', ""What's"", 'the', 'trouble?ï¿½\n', '\n', 'Jim', 'could', 'hardly', 'speak,', 'but', 'he', 'says:\n', '\n']",MarkTwain
"['heroic\n', 'calmness.', 'Wives,', 'again,', 'put', 'on', 'weeds', 'for', 'their', 'husbands,', 'as', 'if,', 'so', 'far\n', 'from', 'grieving', 'in', 'the', 'garb', 'of', 'sorrow,', 'they', 'had', 'made', 'up']",CharlesDickens
"['fresh.', 'When', 'you\n', 'fetch', 'Missouri', 'beefsteak', 'to', 'the', 'Great', 'Sahara,', 'you', 'want', 'to', 'be', 'particular\n', 'and', 'stay', 'up', 'in', 'the', 'coolish', 'weather.', 'So', 'we', 'reckoned']",MarkTwain
"['we', 'see', 'her', 'sink', 'down', 'on', 'the', 'sand', 'and', 'cover', 'her', 'face\n', 'with', 'her', 'hands.', 'Then', 'Tom', 'took', 'the', 'hellum,', 'and', 'started', 'for', 'that', 'yahoo,\n']",MarkTwain
"['snake,', 'away', 'off\n', 'on', 'the', 'edge', 'of', 'the', 'water,', 'and', 'down', 'under', 'us', 'was', 'just', 'ocean,', 'ocean,\n', 'ocean--millions', 'of', 'miles', 'of', 'it,', 'heaving', 'and', 'pitching']",MarkTwain
"['damp', 'air,', 'made', 'him', 'worse;', 'when', 'he', 'set', 'forward', 'on', 'his', 'journey\n', 'next', 'morning', 'he', 'could', 'hardly', 'crawl', 'along.\n', '\n', 'He', 'waited', 'at', 'the', 'bottom']",CharlesDickens
"['as', 'the', 'tale\n', 'stopped', 'square', 'in', 'the', 'middle', 'and', 'never', 'got', 'to', 'no', 'place,', 'it', 'really', ""warn't\n"", 'worth', 'the', 'trouble', 'of', 'telling.\n', '\n', ""Tom's"", 'chin']",MarkTwain
"['name', 'before', 'he', 'was', 'married,', 'and', 'what', 'he', 'would', 'take\n', 'to', 'not', 'do', 'it,', 'and', 'what', 'was', 'his', ""sister's"", ""cat's"", ""grandmother's"", 'name,', 'and\n', 'all', 'the']",MarkTwain
"['morning,', 'my', ""dears?'\n"", '\n', ""'Hard,'"", 'replied', 'the', 'Dodger.\n', '\n', ""'As"", ""nails,'"", 'added', 'Charley', 'Bates.\n', '\n', ""'Good"", 'boys,', 'good', ""boys!'"", 'said', 'the', 'Jew.', ""'What"", 'have', 'you']",CharlesDickens
"['CHAPTER', 'I\n', '\n', 'TREATS', 'OF', 'THE', 'PLACE', 'WHERE', 'OLIVER', 'TWIST', 'WAS', 'BORN', 'AND', 'OF', 'THE\n', 'CIRCUMSTANCES', 'ATTENDING', 'HIS', 'BIRTH\n', '\n', 'Among', 'other', 'public', 'buildings', 'in']",CharlesDickens
"[""coffins,'"", 'replied', 'the', 'beadle:', 'with', 'precisely', 'as', 'near', 'an\n', 'approach', 'to', 'a', 'laugh', 'as', 'a', 'great', 'official', 'ought', 'to', 'indulge', 'in.\n', '\n', 'Mr.', 'Sowerberry', 'was']",CharlesDickens
"['He', 'was', 'a', 'snub-nosed,', 'flat-browed,', 'common-faced', 'boy', 'enough;', 'and\n', 'as', 'dirty', 'a', 'juvenile', 'as', 'one', 'would', 'wish', 'to', 'see;', 'but', 'he', 'had', 'about', 'him', 'all\n']",CharlesDickens
"['a', 'bird,', 'eh?', 'Well,', 'then,', 'what', 'is', 'he?ï¿½\n', '\n', 'ï¿½I', ""don't"", 'rightly', 'know,', 'Mars', 'Tom,', 'but', 'I', 'speck', ""he's"", 'only', 'jist', ""a'"", 'animal.\n', 'No,', 'I']",MarkTwain
"[""'Nobody"", 'shall', 'go', 'near', ""her,'"", 'said', 'the', 'man,', 'starting', 'fiercely', 'up,', 'as', 'the\n', 'undertaker', 'approached', 'the', 'recess.', ""'Keep"", 'back!', 'Damn', 'you,', 'keep', 'back,', 'if\n', ""you've""]",CharlesDickens
"[""'Yes,"", ""sir,'"", 'replied', 'Oliver,', 'in', 'a', 'low,', 'tremulous', 'voice.\n', '\n', ""'Pull"", 'that', 'cap', 'off', 'your', 'eyes,', 'and', 'hold', 'up', 'your', 'head,', ""sir.'\n"", '\n', 'Although', 'Oliver']",CharlesDickens
"['but', ""couldn't"", 'seem', 'to', 'git', 'at', 'the', 'right', 'of', 'it,', 'no', 'way.\n', 'I', 'says:\n', '\n', ""ï¿½It's"", 'too', 'many', 'for', 'me,', 'Tom', 'Sawyer.', 'If', 'I', 'had']",MarkTwain
"['you', 'talk', 'like', 'dat,', 'Mars', 'Tom;', ""I's"", 'right', 'down\n', 'ashamed', 'to', 'hear', 'you', 'talk', 'like', 'dat,', 'arter', 'de', 'way', ""you's"", 'been', 'raised.\n', 'Yassir,', ""it'd"", 'break']",MarkTwain
"['to', 'come', 'out', 'and', 'make', 'a', 'clean', 'breast', 'and', 'say', 'it\n', 'did', 'seem', 'to', 'me,', 'too,', 'same', 'as', 'it', 'did', 'to', 'Jim,', 'that', 'as', 'long']",MarkTwain
"['\n', ""'So"", 'lonely,', 'sir!', '', 'So', 'very', ""lonely!'"", 'cried', 'the', 'child.', '', ""'Everybody"", 'hates\n', 'me.', '', 'Oh!', 'sir,', ""don't,"", ""don't"", 'pray', 'be', 'cross', 'to', ""me!'""]",CharlesDickens
"['established,', 'a\n', 'brute,', 'an', 'unnatural', 'husband,', 'an', 'insulting', 'creature,', 'a', 'base', 'imitation', 'of\n', 'a', 'man,', 'and', 'various', 'other', 'agreeable', 'characters', 'too', 'numerous', 'for', 'recital\n', 'within']",CharlesDickens
"['while', 'he', 'told', 'about', 'it,', 'because\n', 'there', ""ain't"", 'anything', 'that', 'is', 'so', 'interesting', 'to', 'look', 'at', 'as', 'a', 'place', 'that', 'a\n', 'book', 'has', 'talked', 'about.']",MarkTwain
"['opened', 'and', 'he\n', 'went', 'in,', 'and', 'there,', 'sure', 'enough,', 'was', 'piles', 'and', 'piles', 'of', 'gold', 'and', 'jewels\n', 'sparkling', 'like', 'all', 'the', 'stars', 'in', 'heaven', 'had']",MarkTwain
"['were\n', 'offered', 'to', 'any', 'man', 'or', 'woman', 'who', 'wanted', 'an', 'apprentice', 'to', 'any', 'trade,\n', 'business,', 'or', 'calling.\n', '\n', ""'I"", 'never', 'was', 'more', 'convinced', 'of', 'anything']",CharlesDickens
"['years', 'trying', 'to', 'take', 'their', 'land', 'away\n', 'from', 'them,', 'and', 'swum', 'neck-deep', 'in', 'blood', 'the', 'whole', 'time--and', 'yet', ""here's\n"", 'a', 'couple', 'of', 'sap-headed', 'country', 'yahoos']",MarkTwain
"['around', 'there', 'trying', 'to', 'land', 'her,', 'he', 'would', 'kill', 'him.\n', '\n', 'We', 'set', 'scrunched', 'up', 'together,', 'and', 'thought', 'considerable,', 'but', ""didn't"", 'say\n', 'much--only', 'just', 'a']",MarkTwain
"['turnpike-man', 'gave', 'him', 'a', 'meal', 'of', 'bread', 'and', 'cheese;', 'and', 'the', 'old', 'lady,\n', 'who', 'had', 'a', 'shipwrecked', 'grandson', 'wandering', 'barefoot', 'in', 'some', 'distant', 'part\n', 'of']",CharlesDickens
"['to\n', 'the', 'dead', 'people', 'any', 'more,', 'so', 'we', 'took', 'one', 'apiece,', 'and', 'some', 'pistols.', 'We\n', 'took', 'a', 'small', 'box,', 'too,', 'because', 'it', 'was', 'so', 'handsome']",MarkTwain
"['was\n', 'a', 'woman', 'of', 'wisdom', 'and', 'experience;', 'she', 'knew', 'what', 'was', 'good', 'for', 'children;\n', 'and', 'she', 'had', 'a', 'very', 'accurate', 'perception', 'of', 'what', 'was', 'good']",CharlesDickens
"['down\n', 'a', 'steep', 'flight', 'of', 'stairs', 'into', 'a', 'stone', 'cell,', 'damp', 'and', 'dark:', 'forming', 'the\n', 'ante-room', 'to', 'the', 'coal-cellar,', 'and', 'denominated', ""'kitchen';"", 'wherein', 'sat', 'a\n']",CharlesDickens
"['had', 'ever', 'heard', 'invoked', 'upon', 'his', 'head;', 'and', 'through', 'the', 'struggles\n', 'and', 'sufferings,', 'and', 'troubles', 'and', 'changes,', 'of', 'his', 'after', 'life,', 'he', 'never\n', 'once', 'forgot']",CharlesDickens
"['a', 'track.\n', '\n', 'Away', 'in', 'the', 'night,', 'when', 'all', 'the', 'sounds', 'was', 'late', 'sounds,', 'and', 'the', 'air', 'had\n', 'a', 'late', 'feel,', 'and', 'a', 'late', 'smell,']",MarkTwain
"['so', 'we', 'went', 'skimming', 'along', 'over', 'the', 'sand,', 'and', 'these', 'fellers\n', 'doing', 'what', 'they', 'could', 'to', 'help', 'us', 'to', 'not', 'forgit', 'the', 'occasion;', 'and', 'then\n']",MarkTwain
"['the', 'penny', 'for', 'a', 'small', 'loaf,', 'in', 'the', 'very\n', 'first', 'village', 'through', 'which', 'he', 'passed.', '', 'He', 'had', 'walked', 'no', 'more', 'than\n', 'twelve', 'miles,', 'when']",CharlesDickens
"['anguish', 'during\n', 'the', 'ceremony', 'of', 'interment,', 'recovered', 'almost', 'as', 'soon', 'as', 'they', 'reached\n', 'home,', 'and', 'became', 'quite', 'composed', 'before', 'the', 'tea-drinking', 'was', 'over.', '', 'All\n']",CharlesDickens
"['from', 'the', 'manufactory', 'of', 'the', 'very', 'Devil', 'himself.\n', '\n', 'It', 'chanced', 'one', 'morning,', 'while', ""Oliver's"", 'affairs', 'were', 'in', 'this', 'auspicious\n', 'and', 'comfortable', 'state,', 'that', 'Mr.']",CharlesDickens
"['spirit', 'down', 'for', ""'em.'\n"", '\n', ""'Let"", ""'em"", 'alone', 'for', ""that,'"", 'replied', 'the', 'undertaker.', '', 'So', 'saying,', 'he\n', 'smiled,', 'approvingly:', 'to', 'calm', 'the', 'rising', 'wrath', 'of']",CharlesDickens
"['been', 'going?ï¿½\n', '\n', 'ï¿½Well,', 'you', 'heard', 'what', 'the', 'professor', 'said', 'when', 'he', 'was', 'raging', 'round.\n', 'Sometimes,', 'he', 'said,', 'we', 'was', 'making', 'fifty', 'miles', 'an', 'hour,']",MarkTwain
"['round', 'ball,', 'of\n', 'a', 'dull', 'color,', 'with', 'shiny', 'stripes', 'wriggling', 'and', 'winding', 'around', 'over', 'it,\n', 'which', 'was', 'rivers.', 'The', 'Widder', 'Douglas', 'always', 'told', 'me', 'the']",MarkTwain
"['snuff-box', 'of', 'the\n', 'undertaker:', 'which', 'was', 'an', 'ingenious', 'little', 'model', 'of', 'a', 'patent', 'coffin.', '', ""'I\n"", 'say', ""you'll"", 'make', 'your', 'fortune,', 'Mr.', ""Sowerberry,'"", 'repeated', 'Mr.']",CharlesDickens
"['he', 'wants', 'to;', 'but', 'this', 'case', 'HERE\n', ""ain't"", 'no', 'discrimination', 'of', 'his,', ""it's"", ""man's."", 'The', 'Lord', 'made', 'the', 'day,\n', 'and', 'he', 'made', 'the', 'night;', 'but']",MarkTwain
"['we', 'came\n', 'across', 'any,', 'because', 'the', 'britches', 'was', 'as', 'long', 'as', 'tunnels,', 'and', 'the', 'coats\n', 'and', 'things', 'according.', 'Still,', 'there', 'was', 'everything', 'a', 'tailor', 'needed,']",MarkTwain
"['beside', 'him.', 'There', 'were', 'some', 'ragged\n', 'children', 'in', 'another', 'corner;', 'and', 'in', 'a', 'small', 'recess,', 'opposite', 'the', 'door,\n', 'there', 'lay', 'upon', 'the', 'ground,', 'something', 'covered']",CharlesDickens
"['the', 'wind', 'sung', 'and', 'screamed', 'in', 'the', 'rigging,', 'and', 'the', 'rain', 'come', 'down.', 'One\n', 'second', 'you', ""couldn't"", 'see', 'your', 'hand', 'before', 'you,', 'and', 'the', 'next']",MarkTwain
"['\n', 'We', 'shut', 'down', 'some', 'of', 'the', 'power,', 'so', 'as', 'not', 'to', 'outspeed', 'them,', 'and', 'took', 'out\n', 'after', 'them.', 'We', 'went', 'skimming', 'along', 'a', 'quarter']",MarkTwain
"['in', 'a', 'good', 'humor', 'again,', 'and', 'he', 'says:\n', '\n', 'ï¿½Well,', ""it's"", 'all', 'right,', 'then;', 'and', ""we'll"", 'let', 'bygones', 'be', 'bygones.', 'I', ""don't\n"", 'know', 'for', 'certain']",MarkTwain
"['of', 'the', 'other', 'kind--the', 'kind', 'that', ""don't"", 'happen', 'the', 'same', 'way\n', 'twice--and', 'they', ""ain't"", 'no', 'real', 'use,', 'they', ""ain't"", 'no', 'more', 'instructive', 'than\n', 'the', 'small-pox.']",MarkTwain
"['around,', 'to', 'see', 'what', 'in\n', 'the', 'nation', 'was', 'going', 'on', 'up', 'there;', 'there', ""warn't"", 'nobody', 'nor', 'nothing', 'that\n', 'was', 'as', 'close', 'to', 'the', 'noise', 'as']",MarkTwain
"['the', 'rest', 'of', 'your', 'days.ï¿½\n', '\n', 'But', 'do', 'you', 'know', 'that', 'beat', ""wouldn't"", 'believe', 'him.', 'No,', 'he', 'begged', 'and\n', 'begged,', 'and', 'whined', 'and', 'cried,', 'till']",MarkTwain
"['I\n', 'hate', 'them', 'newspapers;', 'and', 'I', 'hate', 'letters;', 'and', 'if', 'I', 'had', 'my', 'way', 'I', ""wouldn't\n"", 'allow', 'nobody', 'to', 'load', 'his', 'troubles', 'on', 'to', 'other']",MarkTwain
"['other', 'who', 'wanted', 'a\n', 'cabin-boy', 'without', 'any', 'friends;', 'and', 'was', 'returning', 'to', 'the', 'workhouse', 'to\n', 'communicate', 'the', 'result', 'of', 'his', 'mission;', 'when', 'he', 'encountered', 'at']",CharlesDickens
"['gloom', 'of', 'his', 'infant', 'years.', '', 'And', 'yet', 'he', 'burst', 'into', 'an', 'agony\n', 'of', 'childish', 'grief,', 'as', 'the', 'cottage-gate', 'closed', 'after', 'him.', '', 'Wretched', 'as\n']",CharlesDickens
"['you', ""couldn't"", 'see', 'them\n', 'with', 'your', 'naked', 'eye.', 'Tom', 'said', 'the', 'birds', ""didn't"", 'find', 'out', 'the', 'meat', 'was\n', 'there', 'by', 'the', 'smell;', 'they', 'had', 'to']",MarkTwain
"['in', 'the', 'bottom,', 'and', 'lay', 'still.', 'The', 'professor', 'stirred,', 'and', 'says,\n', ""ï¿½What's"", 'that?ï¿½', 'But', 'everybody', 'kept', 'dead', 'still', 'and', 'quiet,', 'and', 'he', 'begun', 'to\n', 'mutter']",MarkTwain
"['of', 'him:', 'and', 'even', 'those', 'told', 'him', 'to', 'wait', 'till', 'they', 'got', 'to', 'the\n', 'top', 'of', 'the', 'hill,', 'and', 'then', 'let', 'them', 'see', 'how', 'far']",CharlesDickens
"['and', 'was', 'shaking', 'her', 'fist', 'at', 'him', 'with', 'a\n', 'furious', 'countenance.', '', 'He', 'took', 'the', 'hint', 'at', 'once,', 'for', 'the', 'fist', 'had', 'been\n', 'too', 'often']",CharlesDickens
"['Dawkins', 'objected', 'to', 'their', 'entering', 'London', 'before', 'nightfall,', 'it\n', 'was', 'nearly', 'eleven', ""o'clock"", 'when', 'they', 'reached', 'the', 'turnpike', 'at', 'Islington.\n', 'They', 'crossed', 'from', 'the', 'Angel']",CharlesDickens
"['and', 'burst', 'into', 'tears.\n', '\n', ""'Bless"", 'her,', ""she's"", 'going', ""off!'"", 'said', 'Charlotte.', '', ""'A"", 'glass', 'of', 'water,', 'Noah,\n', 'dear.', '', 'Make', ""haste!'\n"", '\n', ""'Oh!"", '']",CharlesDickens
"['never', 'made', 'any', 'difference,', 'we', ""couldn't"", 'seem', 'to', 'git\n', 'past', 'that', 'center', 'no', 'way.', 'I', ""couldn't"", 'see', 'that', 'we', 'ever', 'gained', 'an', 'inch\n', 'on', 'that']",MarkTwain
"['away,', 'one', 'day,', 'down', 'in', 'ole', 'Hank', ""Wilson's"", 'back', 'lot,', 'en', 'I', 'went\n', 'down', 'to', 'see,', 'en', 'he', 'was', ""paintin'"", 'dat', 'old', 'brindle', 'cow', 'wid']",MarkTwain
"['Thompson', 'he--ï¿½\n', '\n', 'ï¿½Patent-right!ï¿½', 'says', 'he.', 'ï¿½I', 'never', 'see', 'such', 'an', 'idiot.', 'Why,', 'a', 'crusade', 'is', 'a\n', 'kind', 'of', 'war.ï¿½\n', '\n', 'I', 'thought', 'he', 'must']",MarkTwain
"['', 'So', 'did', 'the', 'Jew\n', 'himself,', 'toasting-fork', 'in', 'hand.\n', '\n', ""'This"", 'is', 'him,', ""Fagin,'"", 'said', 'Jack', ""Dawkins;'my"", 'friend', 'Oliver', ""Twist.'\n"", '\n', 'The', 'Jew', 'grinned;', 'and,']",CharlesDickens
"['at', 'last', 'the', 'dervish', 'opened', 'his', 'box\n', 'and', 'told', 'him', 'to', 'put', 'it', 'on,', 'if', 'he', 'wanted', 'to.', 'So', 'the', 'man', 'done', 'it,', 'and', 'sure\n']",MarkTwain
"['budge', 'him.\n', '\n', 'But', 'I', ""didn't"", 'care', 'much.', 'I', 'am', 'peaceable,', 'and', ""don't"", 'get', 'up', 'rows', 'with\n', 'people', 'that', ""ain't"", 'doing', 'nothing', 'to', 'me.', 'I']",MarkTwain
"['and', 'we', 'come', 'a-whizzing', 'down', 'and', 'made', 'a', 'swoop,', 'and', 'knocked', 'him', 'out', 'of\n', 'the', 'saddle,', 'child', 'and', 'all;', 'and', 'he', 'was', 'jarred', 'considerable,', 'but']",MarkTwain
"['I', 'never', 'see', 'such', 'a', 'liar', 'as', 'that\n', 'map.ï¿½\n', '\n', 'He', 'fired', 'up', 'at', 'that,', 'and', 'I', 'was', 'ready', 'for', 'him,', 'and', 'Jim', 'was', 'warming']",MarkTwain
"['and', 'when', 'you', 'come', 'to\n', 'gauge', 'a', ""thing's"", 'speed', 'by', 'its', 'size,', ""where's"", 'your', 'bird', 'and', 'your', 'man', 'and\n', 'your', 'railroad,', 'alongside', 'of', 'a', 'flea?']",MarkTwain
"['matter', 'whether', 'you', 'do', 'or', ""don't,"", 'for', 'you', ""can't"", 'sleep', 'anywhere', 'else.\n', 'Come;', ""don't"", 'keep', 'me', 'here', 'all', ""night!'\n"", '\n', 'Oliver', 'lingered', 'no', 'longer,', 'but']",CharlesDickens
"['you', 'muggins!', 'It', ""don't"", 'tell', 'lies.ï¿½\n', '\n', 'ï¿½It', ""don't,"", ""don't"", 'it?ï¿½\n', '\n', 'ï¿½No,', 'it', ""don't.ï¿½\n"", '\n', 'ï¿½All', 'right,', 'then;', 'if', 'it', ""don't,"", 'there', ""ain't"", 'no']",MarkTwain
"['banquet', 'upon', 'a', 'small', 'joint', 'of', 'mutton--a', 'pound', 'and', 'a\n', 'half', 'of', 'the', 'worst', 'end', 'of', 'the', 'neck--when', 'Charlotte', 'being', 'called', 'out', 'of\n', 'the', 'way,']",CharlesDickens
"['and', 'snapping', 'and\n', 'biting', 'and', 'tearing,', 'legs', 'and', 'tails', 'in', 'the', 'air,', 'and', 'you', ""couldn't"", 'tell\n', 'which', 'was', 'which,', 'and', 'the', 'sand', 'and', 'fur', 'a-flying.']",MarkTwain
"['in\n', 'the', 'muffin-cap', 'and', 'leathers.', '', 'Charlotte', 'treated', 'him', 'ill,', 'because', 'Noah\n', 'did;', 'and', 'Mrs.', 'Sowerberry', 'was', 'his', 'decided', 'enemy,', 'because', 'Mr.', 'Sowerberry\n', 'was', 'disposed']",CharlesDickens
"['looked', 'at', 'his', 'silver', 'turnip,', 'and', 'then', 'at', 'the\n', 'clock,', 'and', 'then', 'at', 'the', 'turnip', 'again,', 'and', 'says:\n', '\n', ""ï¿½That's"", 'funny!', 'That', ""clock's"", 'near', 'about']",MarkTwain
"['says', 'Tom,', 'and', 'so', 'it', 'was.', 'His', 'shadder', 'was', 'just', 'a', 'blot', 'around\n', 'his', 'feet.', 'We', 'looked,', 'and', 'the', 'Grinnage', 'clock', 'was', 'so', 'close', 'to']",MarkTwain
"['the', 'collar.\n', '\n', ""Oliver's"", 'clothes', 'had', 'been', 'torn', 'in', 'the', 'beating', 'he', 'had', 'received;', 'his', 'face\n', 'was', 'bruised', 'and', 'scratched;', 'and', 'his', 'hair', 'scattered', 'over']",CharlesDickens
"['it', 'over', 'and', 'said', 'no,', 'it', 'was', 'a', 'country', 'that', 'was', 'full', 'of\n', 'robbers,', 'and', 'they', 'would', 'come', 'and', 'steal', 'it;', 'and', 'then', 'the', 'sin']",MarkTwain
"['soon', 'he', 'says:\n', '\n', 'ï¿½Mars', 'Tom,', 'did', 'you', 'say', 'dem', 'clocks', 'uz', 'right?ï¿½\n', '\n', 'ï¿½Yes,', ""they're"", 'right.ï¿½\n', '\n', ""ï¿½Ain't"", ""yo'"", 'watch', 'right,', 'too?ï¿½\n', '\n', ""ï¿½She's""]",MarkTwain
"['we', 'got', 'to', 'liking', 'the', 'desert,', 'and', 'then', 'loving', 'it.\n', 'So', 'we', 'had', 'cramped', 'the', 'speed', 'down,', 'as', 'I', 'was', 'saying,', 'and', 'was', 'having', 'a']",MarkTwain
"['see', 'a', 'woman', 'as', 'was\n', 'very', 'bad.', '', 'He', 'had', 'gone', 'out', 'to', 'dinner;', 'but', 'his', ""'prentice"", '(which', 'is', 'a\n', 'very', 'clever', 'lad)', 'sent', ""'em""]",CharlesDickens
"['you', 'en', 'me', 'en', 'Huck,', 'en', 'slips', 'acrost', 'de\n', 'river', 'to-night', 'arter', 'de', ""moon's"", 'gone', 'down,', 'en', 'kills', 'dat', 'sick', ""fam'ly"", ""dat's\n"", 'over', 'on', 'the']",MarkTwain
"['avidity', 'with', 'which', 'Oliver\n', 'tore', 'the', 'bits', 'asunder', 'with', 'all', 'the', 'ferocity', 'of', 'famine.', '', 'There', 'is', 'only\n', 'one', 'thing', 'I', 'should', 'like', 'better;', 'and']",CharlesDickens
"['when', 'he', 'looked', 'up', 'at', 'his', 'conductor.', '', 'As', 'Mr.', 'Bumble', 'gazed', 'sternly', 'upon\n', 'him,', 'it', 'rolled', 'down', 'his', 'cheek.', 'It', 'was', 'followed', 'by', 'another,']",CharlesDickens
"['', 'He!', 'he!', ""he!'\n"", '\n', ""'Oh,"", 'you', 'queer', ""soul!'"", 'said', 'Charlotte,', 'bursting', 'into', 'a', 'hearty', 'laugh,', 'in\n', 'which', 'she', 'was', 'joined', 'by', 'Noah;', 'after', 'which']",CharlesDickens
"['tail\n', 'once', 'had', 'learnt', 'sixty', 'or', 'seventy', 'times', 'as', 'much', 'as', 'a', 'person', 'that', ""hadn't,\n"", 'and', 'said', 'a', 'person', 'that', 'started', 'in', 'to', 'carry', 'a']",MarkTwain
"['and', 'I', 'tell', 'you,', 'I', 'felt', 'pretty\n', 'good,', 'for', 'Tom', 'Sawyer', 'was', 'always', 'a', 'hard', 'person', 'to', 'git', 'ahead', 'of.', 'Jim\n', 'slapped', 'his', 'leg', 'and']",MarkTwain
"['woman,', 'who', 'had\n', 'hitherto', 'remained', 'as', 'quiet', 'as', 'if', 'she', 'had', 'been', 'wholly', 'deaf', 'to', 'all', 'that\n', 'passed,', 'menaced', 'them', 'into', 'silence.', '', 'Having', 'unloosened']",CharlesDickens
"['term', 'in', 'question.\n', '\n', ""'My"", 'eyes,', 'how', ""green!'"", 'exclaimed', 'the', 'young', 'gentleman.', ""'Why,"", 'a', ""beak's"", 'a\n', ""madgst'rate;"", 'and', 'when', 'you', 'walk', 'by', 'a', ""beak's"", 'order,']",CharlesDickens
"['but', ""couldn't\n"", 'make', 'up', 'his', 'mind.', 'But', 'the', 'papers', 'went', 'on', 'talking,', 'and', 'so', 'he', 'allowed\n', 'that', 'maybe', 'if', 'he', ""didn't"", 'go', 'he', ""mightn't"", 'ever']",MarkTwain
