text,Author,Author_num
"['shot', 'her', 'up\n', 'in', 'the', 'air', 'again.', 'It', 'was', 'awful.', 'I', 'begun', 'to', 'beg,', 'and', 'so', 'did', 'Jim;', 'but', 'it\n', 'only', 'give', 'his', 'temper', 'a']",MarkTwain,1
"['me', 'being', 'scared,', 'and', 'Tom', 'busy.', 'By\n', 'and', 'by', 'Tom', 'fetched', 'the', 'balloon', 'to', 'a', 'standstill,', 'and', 'says:\n', '\n', 'ï¿½NOW', 'get', 'up', 'and', 'look,', 'you']",MarkTwain,1
"['had', 'been', 'consigned', 'by', 'the', 'wisdom', 'and', 'mercy', 'of\n', 'the', 'board.', '', 'It', 'appears,', 'at', 'first', 'sight', 'not', 'unreasonable', 'to', 'suppose,\n', 'that,', 'if', 'he', 'had']",CharlesDickens,0
"['meanwhile', 'relieved', 'with', 'a\n', 'half-quartern', 'loaf', 'and', 'a', 'piece', 'of', 'cheese,', 'left', 'with', 'them', 'by', 'Mr.', 'Bumble\n', 'himself,)', 'Oliver', 'and', 'his', 'master', 'returned', 'to', 'the']",CharlesDickens,0
"['the', 'loveliest\n', 'sight', 'that', 'ever', 'was.', 'And', 'all', 'about', 'it', 'was', 'grassy', 'banks,', 'and', 'flowers,', 'and\n', 'shady', 'groves', 'of', 'big', 'trees,', 'looped', 'together', 'with', 'vines,']",MarkTwain,1
"['that', 'he', 'had', 'been', 'observed.\n', '\n', 'He', 'closed', 'the', 'lid', 'of', 'the', 'box', 'with', 'a', 'loud', 'crash;', 'and,', 'laying', 'his', 'hand', 'on\n', 'a', 'bread', 'knife']",CharlesDickens,0
"['flock', 'mattress', 'was', 'thrust,\n', 'looked', 'like', 'a', 'grave.\n', '\n', 'Nor', 'were', 'these', 'the', 'only', 'dismal', 'feelings', 'which', 'depressed', 'Oliver.', 'He', 'was\n', 'alone', 'in', 'a', 'strange']",CharlesDickens,0
"['was', 'gone', ""'most"", 'eight', 'weeks,', 'and', 'there', 'never\n', 'was', 'such', 'a', 'proud', 'man', 'in', 'the', 'village', 'as', 'he', 'when', 'he', 'got', 'back.', 'His', 'travels\n', 'made']",MarkTwain,1
"['and', 'we', 'just', 'set', 'there\n', 'and', 'ï¿½thunk,ï¿½', 'as', 'Jim', 'calls', 'it,', 'and', 'never', 'said', 'a', 'word', 'the', 'longest', 'time.\n', '\n', 'The', 'professor', 'never', 'stirred', 'till']",MarkTwain,1
"['dead.', 'It', 'give', 'us', 'the', 'cold', 'shivers.', 'And', 'it', 'made', 'us\n', 'hush', 'down,', 'too,', 'and', 'talk', 'low,', 'like', 'people', 'at', 'a', 'funeral.', 'We', 'dropped', 'down\n']",MarkTwain,1
"['till', 'he', 'had', 'begged', 'back', 'all', 'the', 'camels', 'and', 'had', 'the', 'whole', 'hundred.', 'Then\n', 'he', 'was', 'satisfied,', 'and', 'ever', 'so', 'grateful,', 'and', 'said', 'he', ""wouldn't""]",MarkTwain,1
"['it', 'in', 'another', 'place.', 'Of', 'course,', 'people', 'got', 'to', 'avoiding', 'him', 'and\n', 'shaking', 'their', 'heads', 'and', 'whispering,', 'because,', 'the', 'way', 'he', 'was', 'looking', 'and\n', 'acting,']",MarkTwain,1
"['breakfast', 'next\n', 'morning,', 'Mr.', 'Bumble', 'entered', 'the', 'shop;', 'and', 'supporting', 'his', 'cane', 'against\n', 'the', 'counter,', 'drew', 'forth', 'his', 'large', 'leathern', 'pocket-book:', 'from', 'which', 'he\n', 'selected']",CharlesDickens,0
"['one,', 'I', ""don't"", 'reckon.ï¿½\n', '\n', 'ï¿½Well,ï¿½', 'he', 'says,', 'ï¿½this', 'Desert', 'is', 'about', 'the', 'shape', 'of', 'the', 'United', 'States,\n', 'and', 'if', 'you', 'was', 'to', 'lay', 'it']",MarkTwain,1
"[""stipendiary?'\n"", '\n', ""'I'm"", 'sure', 'Mr.', 'Bumble,', 'that', 'I', 'was', 'only', 'a', 'telling', 'one', 'or', 'two', 'of', 'the', 'dear\n', 'children', 'as', 'is', 'so', 'fond', 'of', 'you,']",CharlesDickens,0
"['the', 'balloon', 'that', 'was', 'going', 'to', 'sail', 'to', 'Europe,', 'and', 'Tom', 'sort', 'of\n', 'thought', 'he', 'wanted', 'to', 'go', 'down', 'and', 'see', 'what', 'it', 'looked', 'like,']",MarkTwain,1
"['sleep,', 'and', ""that's"", 'wot', 'he', 'likes.', '', 'Boys', 'is', 'wery\n', 'obstinit,', 'and', 'wery', 'lazy,', ""Gen'l'men,"", 'and', ""there's"", 'nothink', 'like', 'a', 'good', 'hot\n', 'blaze', 'to', 'make']",CharlesDickens,0
"['that', 'Oliver\n', 'Twist', 'and', 'his', 'indentures', 'were', 'to', 'be', 'conveyed', 'before', 'the', 'magistrate,', 'for\n', 'signature', 'and', 'approval,', 'that', 'very', 'afternoon.\n', '\n', 'In', 'pursuance', 'of', 'this']",CharlesDickens,0
"['attended', 'the', 'operation', 'of', '_her_', 'system;', 'for', 'at\n', 'the', 'very', 'moment', 'when', 'the', 'child', 'had', 'contrived', 'to', 'exist', 'upon', 'the', 'smallest\n', 'possible', 'portion', 'of', 'the']",CharlesDickens,0
"['it', 'made', 'us', 'turn', 'cold', 'and', 'creepy', 'just', 'to', 'think', 'of', 'it,', 'and', 'we', 'said', 'we\n', ""wouldn't"", 'budge.', 'So', 'Tom', 'was', 'for', 'slipping', 'back', 'there']",MarkTwain,1
"['have\n', 'sufficiently', 'denoted,', 'without', 'the', 'concurrent', 'testimony', 'afforded', 'by', 'the\n', 'squalid', 'looks', 'of', 'the', 'few', 'men', 'and', 'women', 'who,', 'with', 'folded', 'arms', 'and', 'bodies\n', 'half']",CharlesDickens,0
"['learn', 'how', 'to', 'be', 'one,', 'and', 'I', 'see', 'a', 'bird', 'setting', 'on', 'a', 'limb', 'of', 'a', 'high', 'tree,\n', 'singing', 'with', 'its', 'head', 'tilted', 'back', 'and']",MarkTwain,1
"['ill-used', 'man;', 'and', 'as', 'Mr.', 'Bumble', 'felt', 'that', 'it', 'rather', 'tended', 'to', 'convey', 'a\n', 'reflection', 'on', 'the', 'honour', 'of', 'the', 'parish;', 'the', 'latter', 'gentleman', 'thought']",CharlesDickens,0
"['ten', ""minutes.'"", '', ""Oliver's"", 'vigorous', 'plunges', 'against', 'the', 'bit', 'of', 'timber', 'in\n', 'question,', 'rendered', 'this', 'occurance', 'highly', 'probable.\n', '\n', ""'Dear,"", 'dear!', '', 'I', ""don't"", 'know,']",CharlesDickens,0
"[""man's"", 'character.', 'It', 'was', 'just', 'the', 'kind', 'of', 'a\n', 'man', 'he', 'was', 'hunting', 'for--a', 'man', 'that', 'never', 'believes', 'in', ""anybody's"", 'word', 'or\n', ""anybody's"", 'honorableness,', 'because']",MarkTwain,1
"['\n', 'Well,', 'as', 'I', 'was', 'saying,', 'it', 'got', 'so', 'he', ""couldn't"", 'stand', 'it', 'any', 'longer;', 'so\n', 'he', 'made', 'up', 'his', 'mind', 'to', 'pull', 'out', 'for']",MarkTwain,1
"['seals.', '', 'There', 'was', 'a', 'still', 'greater\n', 'obstacle', 'in', ""Oliver's"", 'youth', 'and', 'childishness.', '', 'He', 'only', 'cried', 'bitterly\n', 'all', 'day;', 'and,', 'when', 'the', 'long,', 'dismal']",CharlesDickens,0
"['he', 'could', 'trace', 'his', 'genealogy', 'all', 'the', 'way', 'back', 'to', 'his\n', 'parents,', 'who', 'lived', 'hard', 'by;', 'his', 'mother', 'being', 'a', 'washerwoman,', 'and', 'his\n', 'father', 'a']",CharlesDickens,0
"['should', 'be', 'thus', 'effectually', 'and', 'legally', 'overcome.\n', '\n', ""'Well,'"", 'said', 'Mr.', 'Sowerberry,', 'taking', 'up', 'his', 'hat,', ""'the"", 'sooner', 'this', 'job', 'is\n', 'done,', 'the', 'better.', '']",CharlesDickens,0
"['miserable', 'abode;', 'where\n', 'Mr.', 'Bumble', 'had', 'already', 'arrived,', 'accompanied', 'by', 'four', 'men', 'from', 'the\n', 'workhouse,', 'who', 'were', 'to', 'act', 'as', 'bearers.', '', 'An', 'old', 'black']",CharlesDickens,0
"['they', 'shook', 'hands', 'on', 'the', 'bargain,', 'and', 'the', 'dervish', 'got', 'out', 'his', 'box', 'and\n', 'rubbed', 'the', 'salve', 'on', 'the', ""driver's"", 'right', 'eye,', 'and', 'the', 'hill']",MarkTwain,1
"[""couldn't,"", 'it', 'was', 'too\n', 'lovely.\n', '\n', 'The', 'day', 'after,', 'when', 'we', 'rose', 'up', 'toward', 'the', 'sky', 'and', 'sailed', 'off', 'eastward,\n', 'we', 'looked', 'back', 'and', 'watched']",MarkTwain,1
"['Oliver,\n', 'struggling', 'and', 'shouting,', 'but', 'nothing', 'daunted,', 'into', 'the', 'dust-cellar,', 'and\n', 'there', 'locked', 'him', 'up.', '', 'This', 'being', 'done,', 'Mrs.', 'Sowerberry', 'sunk', 'into', 'a\n', 'chair,']",CharlesDickens,0
"['waistcoat,', 'with', 'a\n', 'condescending', 'smile.', '', ""'What"", 'of', ""him?'\n"", '\n', ""'If"", 'the', 'parish', 'vould', 'like', 'him', 'to', 'learn', 'a', 'right', 'pleasant', 'trade,', 'in', 'a\n', 'good']",CharlesDickens,0
"['voice.\n', '\n', 'He', ""needn't"", 'haven', 'taken', 'the', 'trouble', 'to', 'shrink', 'from', 'Mr.', ""Bumble's"", 'glance,\n', 'however;', 'for', 'that', 'functionary,', 'on', 'whom', 'the', 'prediction', 'of', 'the', 'gentleman\n']",CharlesDickens,0
"['the', 'cows', 'come', 'home,', 'but', 'that', ""don't"", 'fetch\n', 'you', 'to', 'no', 'decision.', 'So', 'we', 'give', 'it', 'up', 'and', 'let', 'it', 'drop.\n', '\n', 'Generly', 'it', 'was']",MarkTwain,1
"['see', 'it,', 'by', 'the', 'pictures.', 'We', 'went', 'for', 'cocoanuts', 'in', 'this\n', 'one,', 'but', 'there', ""warn't"", 'none.', 'There', 'was', 'only', 'big', 'loose', 'bunches', 'of', 'things\n', 'like']",MarkTwain,1
"['and', 'proud;', 'and', 'we', 'kept', 'watching', 'with', 'the\n', 'glasses,', 'like', 'Columbus', 'discovering', 'America.', 'But', 'we', ""couldn't"", 'see', 'nothing\n', 'but', 'ocean.', 'The', 'afternoon', 'wasted', 'out', 'and']",MarkTwain,1
"['England', 'going', 'nearly', 'a\n', 'hundred', 'miles', 'an', 'hour', 'for', 'a', 'little', 'ways,', 'and', 'there', 'never', 'was', 'a', 'bird', 'in\n', 'the', 'world', 'that', 'could', 'do', 'that--except']",MarkTwain,1
"['loud\n', 'scream,', 'rolled', 'grovelling', 'upon', 'the', 'floor:', 'his', 'eyes', 'fixed,', 'and', 'the', 'foam\n', 'covering', 'his', 'lips.\n', '\n', 'The', 'terrified', 'children', 'cried', 'bitterly;', 'but', 'the', 'old']",CharlesDickens,0
"['to', 'have', 'seen', 'the', 'waggons,', 'as', 'they', 'went', 'out,', 'toiling', 'up\n', 'the', 'hill.', '', 'He', 'took', 'the', 'same', 'route;', 'and', 'arriving', 'at', 'a', 'footpath', 'across\n']",CharlesDickens,0
"['the', 'desired', 'amount;\n', 'and,', 'in', 'a', 'species', 'of', 'arithmetical', 'desperation,', 'he', 'was', 'alternately\n', 'cudgelling', 'his', 'brains', 'and', 'his', 'donkey,', 'when', 'passing', 'the', 'workhouse,', 'his\n', 'eyes']",CharlesDickens,0
"['and', 'all', 'sorts', 'of\n', 'things,', 'and', ""wasn't"", 'like', 'any', 'balloon', 'you', 'see', 'in', 'pictures.', 'It', 'was', 'away', 'out\n', 'toward', 'the', 'edge', 'of', 'town,', 'in', 'a']",MarkTwain,1
"['when', 'we', 'got', 'aboard', 'again.', 'We', 'went', 'straight', 'for', 'the\n', 'water,', 'but', 'it', 'was', 'spoiled', 'and', 'bitter,', 'besides', 'being', 'pretty', 'near', 'hot\n', 'enough', 'to', 'scald']",MarkTwain,1
"['mother', 'had', 'set', 'his', 'blood', 'on', 'fire.\n', 'His', 'breast', 'heaved;', 'his', 'attitude', 'was', 'erect;', 'his', 'eye', 'bright', 'and', 'vivid;\n', 'his', 'whole', 'person', 'changed,', 'as', 'he']",CharlesDickens,0
"['\n', 'ï¿½Well,', 'hit', 'do', 'look', 'sorter', 'so,', 'but', 'I', ""wouldn't"", ""'a'"", ""b'lieved"", 'it,', 'Mars', 'Tom.ï¿½\n', '\n', ""ï¿½It's"", 'a', 'matter', 'of', 'PROPORTION,', ""that's"", 'what', 'it', 'is;']",MarkTwain,1
"['bright-headed', 'nails,', 'and', 'shreds', 'of', 'black\n', 'cloth,', 'lay', 'scattered', 'on', 'the', 'floor;', 'and', 'the', 'wall', 'behind', 'the', 'counter', 'was\n', 'ornamented', 'with', 'a', 'lively', 'representation', 'of']",CharlesDickens,0
"['to', 'carry', 'on\n', 'again.', 'He', 'said', 'lots', 'of', 'wild', 'things,', 'and,', 'among', 'others,', 'he', 'said', 'he', 'would\n', 'keep', 'up', 'this', 'hundred-mile', 'gait', 'till', 'the', 'middle']",MarkTwain,1
"['like', 'we', 'was', 'the', 'same', 'lot', 'that', 'was', 'in', 'such', 'a', 'state', 'to', 'find\n', 'land', 'and', 'git', 'ashore,', 'but', 'it', 'was.', 'But', 'we', 'had', 'got']",MarkTwain,1
"['if', 'he', 'found\n', 'the', 'Dodger', 'incorrigible,', 'as', 'he', 'more', 'than', 'half', 'suspected', 'he', 'should,', 'to\n', 'decline', 'the', 'honour', 'of', 'his', 'farther', 'acquaintance.\n', '\n', 'As', 'John']",CharlesDickens,0
"['turned', 'to', 'brass,', 'and', 'then', 'to', 'copper,\n', 'and', 'after', 'that', 'it', 'begun', 'to', 'look', 'like', 'a', 'blood-red', 'ball,', 'and', 'the', 'air', 'got\n', 'hot', 'and', 'close,']",MarkTwain,1
"['you', 'come', 'to', 'look', 'the', 'thing', 'straight', 'in', 'the\n', 'eye,', 'he', ""ain't"", 'entitled', 'to', 'as', 'much', 'credit', 'as', 'he', 'would', ""'a'"", 'been', 'if', ""he'd\n"", 'been']",MarkTwain,1
"['he', 'could;', 'and', 'at', 'a', 'disadvantage,', 'too,', 'for', 'Tom', ""didn't"", 'set\n', 'still', 'as', ""he'd"", 'orter', 'done,', 'to', 'be', 'fair,', 'but', 'always', 'got', 'up', 'and', 'sauntered\n']",MarkTwain,1
"['the', 'shoulders', 'of', 'the', 'bearers,\n', 'and', 'carried', 'into', 'the', 'street.\n', '\n', ""'Now,"", 'you', 'must', 'put', 'your', 'best', 'leg', 'foremost,', 'old', ""lady!'"", 'whispered\n', 'Sowerberry', 'in', 'the']",CharlesDickens,0
"['for', 'rich', 'clothes\n', 'and', 'nobby', 'style.', 'Some', 'of', 'the', 'chiefs', 'rode', 'on', 'dromedaries,', 'the', 'first', 'we\n', 'ever', 'see,', 'and', 'very', 'tall,', 'and', 'they', 'go', 'plunging']",MarkTwain,1
"['', 'As', 'for', 'society,', 'he', 'was', 'carried', 'every', 'other\n', 'day', 'into', 'the', 'hall', 'where', 'the', 'boys', 'dined,', 'and', 'there', 'sociably', 'flogged', 'as', 'a\n', 'public', 'warning']",CharlesDickens,0
"['first,', 'in', 'a\n', 'fever', 'of', 'parochial', 'excitement;', 'and', 'flounced', 'out', 'of', 'the', 'shop.\n', '\n', ""'Why,"", 'he', 'was', 'so', 'angry,', 'Oliver,', 'that', 'he', 'forgot', 'even', 'to']",CharlesDickens,0
"['thing;', 'and', 'when', 'we', 'asked', 'him', 'what,', 'he', 'said:\n', '\n', 'ï¿½These', 'clocks.', ""They're"", 'chronometers.', 'You', 'always', 'read', 'about', 'them', 'in', 'sea\n', 'voyages.', 'One', 'of', 'them']",MarkTwain,1
"[""'He'll"", 'murder', ""me!'"", 'blubbered', 'Noah.', '', ""'Charlotte!"", '', 'missis!', '', ""Here's"", 'the\n', 'new', 'boy', 'a', 'murdering', 'of', 'me!', '', 'Help!', 'help!', '', ""Oliver's"", 'gone', 'mad!\n']",CharlesDickens,0
"['testimony', 'of', 'a', ""child.'\n"", '\n', ""'The"", 'magistrates', 'are', 'not', 'called', 'upon', 'to', 'pronounce', 'any', 'opinion', 'on', 'the\n', ""matter,'"", 'said', 'the', 'second', 'old', 'gentleman', 'sharply.', '']",CharlesDickens,0
"['what', 'a', 'welkin', 'is,', 'but', 'when', 'we', 'land', 'in', 'London', ""we'll"", 'make\n', 'it', 'ring,', 'anyway,', 'and', ""don't"", 'you', 'forget', 'it.ï¿½\n', '\n', 'He', 'said', 'an', 'erronort']",MarkTwain,1
"['water-tight', 'lockers', 'around', 'the', 'inside', 'to', 'keep', 'all', 'sorts', 'of\n', 'things', 'in,', 'and', 'a', 'body', 'could', 'sit', 'on', 'them,', 'and', 'make', 'beds', 'on', 'them,', 'too.\n']",MarkTwain,1
"['out,', 'and', 'stayed', 'a', 'little\n', 'spell,', 'and', 'then', 'come', 'back', 'to', 'the', 'comfortable', 'weather', 'and', 'went', 'lazying\n', 'along', 'twenty', 'or', 'twenty-five', 'miles', 'an', 'hour,', 'the']",MarkTwain,1
"['bothering', 'me', 'was,', 'that', 'all', 'we', 'had', 'now', 'was', 'the', ""professor's"", 'clothes,', 'a', 'big\n', 'enough', 'assortment,', 'but', 'not', 'suitable', 'to', 'go', 'into', 'company', 'with,', 'if']",MarkTwain,1
"['putrefying', 'in', 'its', 'rottenness,', 'were\n', 'hideous', 'with', 'famine.\n', '\n', 'There', 'was', 'neither', 'knocker', 'nor', 'bell-handle', 'at', 'the', 'open', 'door', 'where', 'Oliver\n', 'and', 'his', 'master', 'stopped;']",CharlesDickens,0
"['blessed', 'be', 'His', 'name.', 'But', 'He', 'has', 'willed', 'that', 'His', 'rich\n', 'shall', 'help', 'His', 'poor,', 'and', 'you', 'have', 'turned', 'away', 'from', 'me,', 'your', 'brother,', 'in\n']",MarkTwain,1
"['importance.', '', 'He', 'had', 'displayed', 'the', 'one,', 'and', 'vindicated', 'the', 'other.', 'He\n', 'relaxed.\n', '\n', ""'Well,"", 'well,', 'Mrs.', ""Mann,'"", 'he', 'replied', 'in', 'a', 'calmer', 'tone;', ""'it""]",CharlesDickens,0
"['much.', '', 'But', 'yer', 'must', 'know,', ""Work'us,"", 'yer', 'mother\n', 'was', 'a', 'regular', 'right-down', 'bad', ""'un.'\n"", '\n', ""'What"", 'did', 'you', ""say?'"", 'inquired', 'Oliver,', 'looking', 'up', 'very']",CharlesDickens,0
"['he', 'tilted\n', 'up', 'his', 'nose', 'and', 'stepped', 'around', 'the', 'town', 'as', 'though', 'he', 'owned', 'it.', 'Some\n', 'called', 'him', 'Tom', 'Sawyer', 'the', 'Traveler,', 'and', 'that', 'just']",MarkTwain,1
"['the', 'end', 'of', 'the', 'alphabet,', 'and', 'all', 'the', 'way', 'through', 'it\n', 'again,', 'when', 'we', 'come', 'to', ""Z.'\n"", '\n', ""'Why,"", ""you're"", 'quite', 'a', 'literary', 'character,', ""sir!'""]",CharlesDickens,0
"['him,', 'he', 'slackened', 'his', 'pace', 'a', 'little,', 'and', 'meditated', 'upon', 'his\n', 'means', 'of', 'getting', 'there.', '', 'He', 'had', 'a', 'crust', 'of', 'bread,', 'a', 'coarse', 'shirt,']",CharlesDickens,0
"['a', 'term', 'of', 'years,', 'to', 'do', 'what', 'he', 'likes', 'with.\n', '\n', 'When', 'little', 'Oliver', 'was', 'taken', 'before', ""'the"", ""gentlemen'"", 'that', 'evening;', 'and\n', 'informed', 'that', 'he']",CharlesDickens,0
"['', ""'Not"", 'very', 'much,', ""sir.'\n"", '\n', ""'Ah,"", ""you'll"", 'get', 'used', 'to', 'it', 'in', 'time,', ""Oliver,'"", 'said', 'Sowerberry.', ""'Nothing\n"", 'when', 'you', '_are_', 'used', 'to', 'it,', 'my']",CharlesDickens,0
"['oversized', 'grapes,', 'and', 'Tom', 'allowed', 'they', 'was', 'dates,', 'because', 'he', 'said\n', 'they', 'answered', 'the', 'description', 'in', 'the', 'Arabian', 'Nights', 'and', 'the', 'other', 'books.\n', 'Of', 'course']",MarkTwain,1
"['reared', 'against', 'the', 'walls,', 'and', 'firmly\n', 'planted', 'in', 'the', 'road;', 'but', 'even', 'these', 'crazy', 'dens', 'seemed', 'to', 'have', 'been\n', 'selected', 'as', 'the', 'nightly', 'haunts', 'of']",CharlesDickens,0
"['had', 'prayed', 'for', 'the', 'people\n', 'who', 'fed', 'and', 'took', 'care', 'of', '_him_.', 'But', 'he', ""hadn't,"", 'because', 'nobody', 'had\n', 'taught', 'him.\n', '\n', ""'Well!"", '', 'You', 'have']",CharlesDickens,0
"['swelled', 'him', 'up', 'fit', 'to\n', 'bust.', 'You', 'see', 'he', 'laid', 'over', 'me', 'and', 'Jim', 'considerable,', 'because', 'we', 'only', 'went\n', 'down', 'the', 'river', 'on', 'a', 'raft']",MarkTwain,1
"['become', 'of', 'it?ï¿½\n', '\n', 'Jim', 'was', 'trembling', 'all', 'over,', 'and', 'so', 'scared', 'he', ""couldn't"", 'speak,', 'but', 'he\n', 'wanted', 'to', 'ask', 'that', 'question', 'himself', 'if', 'he']",MarkTwain,1
"['How', 'pale', 'you', ""are!'\n"", '\n', ""'I"", 'heard', 'the', 'doctor', 'tell', 'them', 'I', 'was', ""dying,'"", 'replied', 'the', 'child', 'with', 'a\n', 'faint', 'smile.', '', ""'I"", 'am', 'very']",CharlesDickens,0
"['feelings,', 'and', 'then', 'he', 'says:\n', '\n', 'ï¿½Mars', 'Tom', ""talkin'"", 'sich', 'talk', 'as', 'dat!', 'Choosday', 'in', 'one', 'place', 'en', 'Monday', 'in\n', ""t'other,"", 'bofe', 'in', 'the', 'same']",MarkTwain,1
"['great', 'deliberation.', ""'It's"", 'very\n', 'likely', 'it', '_will_', 'be', 'troublesome.', 'Give', 'it', 'a', 'little', 'gruel', 'if', 'it', ""is.'"", '', 'He\n', 'put', 'on', 'his', 'hat,', 'and,', 'pausing']",CharlesDickens,0
"['reported\n', 'by', 'the', 'workhouse', 'authorities', 'to', 'the', 'parish', 'authorities.', '', 'The', 'parish\n', 'authorities', 'inquired', 'with', 'dignity', 'of', 'the', 'workhouse', 'authorities,', 'whether\n', 'there', 'was', 'no', 'female']",CharlesDickens,0
"['did', 'as', 'he', 'was', 'desired,', 'at', 'once;', 'and', 'passed', 'the', 'back', 'of\n', 'his', 'unoccupied', 'hand', 'briskly', 'across', 'his', 'eyes,', 'he', 'left', 'a', 'tear', 'in', 'them\n']",CharlesDickens,0
"['little', 'back-parlour,', 'when', 'Mr.', 'Sowerberry,', 'after\n', 'several', 'deferential', 'glances', 'at', 'his', 'wife,', 'said,\n', '\n', ""'My"", ""dear--'"", '', 'He', 'was', 'going', 'to', 'say', 'more;', 'but,', 'Mrs.']",CharlesDickens,0
"['world,', 'unless', 'it', 'might', 'be', 'some', 'kinds', 'of', 'birds--a', 'wild', 'pigeon,', 'maybe,', 'or\n', 'a', 'railroad.\n', '\n', 'But', 'Tom', 'said', 'he', 'had', 'read', 'about', 'railroads', 'in']",MarkTwain,1
"['mouth,', 'with', 'a', 'clasp-knife,', 'and', 'then\n', 'consumed', 'with', 'great', 'dexterity.\n', '\n', ""'I"", 'beg', 'your', 'pardon,', ""sir,'"", 'said', 'Oliver', 'at', 'length:', 'seeing', 'that', 'no', 'other\n', 'visitor']",CharlesDickens,0
"['and', 'good\n', 'and', 'unselfish,', 'but', 'I', ""don't"", 'quite', 'see', 'it.', 'He', ""didn't"", 'hunt', 'up', 'another', 'poor\n', 'dervish,', 'did', 'he?', 'No,', 'he', ""didn't."", 'If', 'he', 'was']",MarkTwain,1
"['and', 'try', 'to', 'live.\n', '\n', 'The', 'stone', 'by', 'which', 'he', 'was', 'seated,', 'bore,', 'in', 'large', 'characters,', 'an\n', 'intimation', 'that', 'it', 'was', 'just', 'seventy', 'miles', 'from']",CharlesDickens,0
"['satisfying', 'himself', 'upon', 'this', 'head,', 'the', 'Jew', 'stepped', 'gently', 'to', 'the\n', 'door:', 'which', 'he', 'fastened.', 'He', 'then', 'drew', 'forth:', 'as', 'it', 'seemed', 'to', 'Oliver,\n', 'from']",CharlesDickens,0
"['looked', 'abroad.\n', '\n', 'It', 'was', 'a', 'cold,', 'dark', 'night.', '', 'The', 'stars', 'seemed,', 'to', 'the', ""boy's"", 'eyes,\n', 'farther', 'from', 'the', 'earth', 'than', 'he', 'had', 'ever']",CharlesDickens,0
"['that', 'there', 'were', 'ways\n', 'of', 'living', 'in', 'that', 'vast', 'city,', 'which', 'those', 'who', 'had', 'been', 'bred', 'up', 'in\n', 'country', 'parts', 'had', 'no', 'idea', 'of.', '']",CharlesDickens,0
"['\n', 'ï¿½Have', 'you', 'run', 'across', 'a', 'stray', 'camel', 'to-day?ï¿½\n', '\n', 'And', 'the', 'man', 'says:\n', '\n', 'ï¿½Was', 'he', 'blind', 'in', 'his', 'left', 'eye?ï¿½\n', '\n', 'ï¿½Yes.ï¿½\n', '\n']",MarkTwain,1
"['It', 'was', 'a', 'tale', 'about', 'a', 'camel-driver', 'that', 'had', 'lost\n', 'his', 'camel,', 'and', 'he', 'come', 'along', 'in', 'the', 'desert', 'and', 'met', 'a', 'man,', 'and', 'says:\n']",MarkTwain,1
"['ever', 'forgit\n', 'the', 'dervish', 'as', 'long', 'as', 'he', 'lived,', 'and', 'nobody', ""hadn't"", 'been', 'so', 'good', 'to', 'him\n', 'before,', 'and', 'liberal.', 'So', 'they', 'shook', 'hands', 'good-bye,']",MarkTwain,1
"['that', 'time', 'there', ""wasn't"", 'any', 'more', 'talk', 'about\n', 'Tom,', 'so', 'to', 'speak,', 'and', 'you', 'never', 'see', 'a', 'person', 'so', 'sick', 'and', 'disgusted.\n', '\n', 'Pretty', 'soon']",MarkTwain,1
"['we', 'laid', 'on', 'our', 'backs', 'and', 'talked;', 'we', ""didn't"", 'want', 'to', 'go', 'to', 'sleep.\n', 'Tom', 'said', 'we', 'was', 'right', 'in', 'the', 'midst', 'of', 'the', 'Arabian']",MarkTwain,1
"['all,', 'she', 'jes', ""HAPPEN'.ï¿½\n"", '\n', 'I', 'said', 'it', 'was', 'a', 'real', 'good', 'argument,', 'and', 'I', 'believed', 'it', 'was', 'the', 'best\n', 'one', 'Jim', 'ever', 'made.', 'Tom']",MarkTwain,1
"['it', 'would', ""'a'\n"", 'crowded', 'either', 'of', 'THEM', 'to', 'find', 'that', 'hill,', 'with', 'all', 'their', 'gifts,', 'but', 'it\n', ""warn't"", 'nothing', 'to', 'Tom', 'Sawyer;', 'he', 'went', 'across']",MarkTwain,1
"['some', 'time', 'he', 'lay', 'gasping', 'on', 'a\n', 'little', 'flock', 'mattress,', 'rather', 'unequally', 'poised', 'between', 'this', 'world', 'and\n', 'the', 'next:', 'the', 'balance', 'being', 'decidedly', 'in', 'favour']",CharlesDickens,0
"['OLIVER', 'CONTINUES', 'REFRACTORY\n', '\n', 'Noah', 'Claypole', 'ran', 'along', 'the', 'streets', 'at', 'his', 'swiftest', 'pace,', 'and', 'paused\n', 'not', 'once', 'for', 'breath,', 'until', 'he', 'reached', 'the', 'workhouse-gate.']",CharlesDickens,0
"['de', ""beatenes'"", 'tale', 'ever', 'I', 'struck.', 'Jist', 'gits', 'to', 'de\n', 'place', 'whah', 'de', 'intrust', 'is', ""gittin'"", 'red-hot,', 'en', 'down', 'she', 'breaks.', 'Why,', 'Mars\n', 'Tom,', 'dey']",MarkTwain,1
"['as', 'they', 'had\n', 'theretofore', 'done,', 'took', 'his', 'family', 'away', 'from', 'him,', 'and', 'made', 'him', 'a\n', 'bachelor!', '', 'There', 'is', 'no', 'saying', 'how', 'many', 'applicants', 'for']",CharlesDickens,0
"['back', 'and', 'float', 'till', ""you're"", 'rested', 'and', 'got', 'your', 'pluck\n', 'back,', 'then', ""I'll"", 'dip', 'the', 'ladder', 'in', 'the', 'water', 'and', 'you', 'can', 'climb', 'aboard.ï¿½\n', '\n']",MarkTwain,1
