text,Author_num
"['her', 'good', 'qualities', 'was\nthat', 'she', 'really', 'loved', 'those', 'whom', 'she', 'influenced.\n\nMr.', 'Tristram', 'went', 'to', 'see', 'Mrs.', 'Ward,', 'the', 'head-mistress', 'of', 'that', 'most\nselect', 'establishment', 'for', 'young', 'ladies', 'at', 'Kensington.', 'Mrs.', 'Ward', 'was', 'all\nthat', 'was', 'delightful.', 'She', 'was', 'a', 'noble-minded', 'woman', 'of', 'high', 'aspirations,\nand', 'her', 'twenty', 'young', 'boarders', 'were', 'happy', 'and', 'bright']",4
"['in', 'me;', 'so', 'that', 'I', 'must', 'confess', 'my', 'eagerness', 'for', 'culture', 'was', 'not\nwithout', 'a', 'spice', 'of', 'coquetry,', 'half', 'unconscious', 'though', 'it', 'were.\n\nMr.', 'Spence', 'from', 'his', 'appearance', 'was', 'fairly', 'entitled', 'to', 'be', 'called', 'a\nmoderationist.', 'He', 'had', 'nothing', 'of', 'the', 'splendid', 'savagery', 'of', 'Mr.', 'Paul', 'Barr,\nwhose', 'luxuriant', 'and', 'matted', 'head', 'of', 'hair']",8
"['the', 'first', 'person', 'in', 'the', 'world', 'that', 'ever', 'had', 'a', 'telephone\nin', 'the', 'house', 'for', 'practical', 'purposes;', 'I', 'will', 'now', 'claim--until\ndispossessed--that', 'I', 'was', 'the', 'first', 'person', 'in', 'the', 'world', 'to', '_apply', 'the\ntype-machine', 'to', 'literature_.', 'That', 'book', 'must', 'have', 'been', '_The', 'Adventures', 'Of\nTom', 'Sawyer._', 'I', 'wrote', 'the', 'first', 'half', 'of', 'it', 'in']",5
"['from', 'observation', 'and', 'yet', 'within', 'earshot,\nprepared', 'to', 'see', 'and', 'listen', 'as', 'long', 'as', 'should', 'be', 'possible.\n\nThe', 'visitor', 'drew', 'a', 'card', 'from', 'a', 'very', 'dainty', 'case', 'and', 'laid', 'it', 'on', ""Mr.\nChelm's"", 'desk.\n\n""My', 'name', 'is', 'Prime,', 'sir,--Francis', 'Prime.', 'I', 'have', 'come', 'to', 'consult', 'you', 'on', 'a\nbusiness', 'matter.""\n\n""Pray', 'sit', 'down,', 'Mr.', 'Prime.', 'What']",8
"['empty', 'room', 'at', 'the', 'back', 'of', 'the', 'store', 'to', 'sleep', 'in.', 'I', 'had', 'still\nthree', 'pounds', 'of', 'my', 'own,', 'and', 'when', 'you', 'just', 'come', 'from', 'the', 'country', 'three\npounds', 'seems', 'a', 'great', 'deal.\n\n“When', 'I', 'had', 'been', 'in', 'the', 'shop', 'three', 'days', 'I', 'wanted', 'to', 'go', 'away', 'again.', 'A\nclerk', 'in', 'a', 'shop', 'has']",0
"['this', 'theme,', 'she', 'finally', 'narrowed', 'down', 'to\nthe', 'point', 'of', 'Darrow’s', 'intervention.', '“My', 'grandson,', 'Mr.', 'Darrow,', 'calls', 'me\nillogical', 'and', 'uncharitable', 'because', 'my', 'feelings', 'toward', 'Miss', 'Viner', 'have\nchanged', 'since', 'I’ve', 'heard', 'this', 'news.', 'Well!', 'You’ve', 'known', 'her,', 'it', 'appears,\nfor', 'some', 'years:', 'Anna', 'tells', 'me', 'you', 'used', 'to', 'see', 'her', 'when', 'she', 'was']",3
"['on', 'a', 'sofa', 'at', 'the', 'other', 'end', 'of', 'the\nroom.', 'A', 'mirror', 'between', 'the', 'shrouded', 'window-curtains', 'showed', 'her', 'crumpled\ntravelling', 'dress', 'and', 'the', 'white', 'face', 'under', 'her', 'disordered', 'hair.\n\nShe', 'found', 'her', 'voice,', 'and', 'asked', 'him', 'how', 'he', 'had', 'been', 'able', 'to', 'leave', 'London.\nHe', 'answered', 'that', 'he', 'had', 'managed--he’d', 'arranged', 'it;', 'and', 'she']",3
"['By', 'Madeleine', 'Vinton', 'Dahlgren', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '1.00\n\n\n', '', 'HENRY', ""JAMES'S\n\n"", '', 'The', 'Siege', 'of', 'London', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']",8
"['Wells.', '""We\'ll', 'ride', 'the', 'range', 'to-day,""', 'he\nannounced', 'the', 'following', 'morning.', '""From', 'here', 'to', 'the', 'ford', ""doesn't"", 'matter,\nbut', 'all', 'the', 'upper', 'tributaries', 'ought', 'to', 'be', 'known.', 'We', 'must', 'learn', 'the\nlocation', 'of', 'every', 'natural', 'shelter.', 'If', 'a', 'storm', 'ever', 'cuts', 'us', 'off', 'from', 'the\ncorrals,', 'we', 'must', 'point', 'the', 'herd', 'for', 'some', 'other']",1
"['in', 'new', 'ones,', 'which', 'was', 'not', 'the', 'case', 'with', 'Eddie.', 'The', 'boys\ngrew', 'apace.', 'Eddie', 'was', 'an', 'increasing', 'comfort,', 'Georgie', 'an', 'increasing\nsolicitude.', 'It', 'was', 'always', 'sufficient', 'to', 'say,', 'in', 'answer', 'to', ""Eddie's\npetitions,"", '“I', 'would', 'rather', 'you', 'would', 'not', 'do', 'it”--meaning', 'swimming,\nskating,', 'picnicking,', 'berrying,', 'circusing,', 'and', 'all', 'sorts', 'of', 'things', 'which\nboys', 'delight']",5
"['tone;', '""many', 'more.', 'My\ndear', 'father', 'was', 'a', 'great', 'traveler,', 'and', 'these', 'are', 'some', 'of', 'the', 'treasures\nhe', 'brought', 'from', 'the', 'East.""\n\nMaggie', 'had', 'by', 'no', 'means', 'forgotten', 'to', 'bring', 'her', 'two', 'boxes', 'of', 'jewellery\nto', 'Aylmer', 'House.', 'These', 'lay', 'at', 'the', 'bottom', 'of', 'her', 'little', 'trunk,', 'which\nwas,', 'it', 'is', 'true,', 'stowed', 'away', 'in']",4
"['They', 'were', 'off.\n\nBy-and-by', 'Merry', 'felt', 'her', 'hand', 'taken', 'by', 'Maggie.', 'Maggie', 'just', 'squeezed\nthat', 'hand,', 'and', 'whispered', 'in', 'that', 'very,', 'very', 'rich', 'and', 'wonderfully\nseductive', 'voice', 'of', 'hers,', '""Oh,', 'I', 'am', 'glad!', 'I', 'am', 'very,', 'very', 'glad!""\n\nMerry', 'felt', 'her', 'heart', 'thrill', 'as', 'Maggie', 'uttered', 'those', 'words.', 'She\nanswered', 'back,', 'turning', 'her', 'face', 'to']",4
"['having', 'been', 'in\nclandestine', 'parley', 'with', 'the', 'enemy.', 'Darrow', 'further', 'took', 'note', 'that', 'the\ngirl', 'and', 'her', 'suitor', 'perceptibly', 'avoided', 'each', 'other;', 'but', 'this', 'might', 'be', 'a\nnatural', 'result', 'of', 'the', 'tension', 'Miss', 'Painter', 'had', 'been', 'summoned', 'to', 'relieve.\n\nSophy', 'Viner', 'would', 'evidently', 'permit', 'no', 'recognition', 'of', 'the', 'situation', 'save\nthat', 'which', 'it', 'lay', 'with']",3
"['to', 'realize\nthat', 'the', 'core', 'and', 'center', 'of', 'my', 'nature', 'is', 'love', 'of', 'the', 'beautiful,', 'a\npassion', 'for', 'the', 'beautiful,', 'and', 'that', 'it', 'would', 'not', 'be', 'safe', 'to', 'trust', 'me\nwith', 'a', 'moon', 'that', 'belonged', 'to', 'another', 'person', 'and', 'that', 'person', ""didn't"", 'know\nI', 'had', 'it.', 'I', 'could', 'give', 'up', 'a', 'moon', 'that', 'I']",5
"['herself', 'Merry', 'Cardew', 'was', 'very', 'discontented,', 'and\nI', 'know', 'also', 'that', 'kind', 'Mr.', 'Cardew', 'discovered', 'the', 'discontent', 'of', 'his\nchild.', 'Well,', 'now,', 'who', 'put', 'that', 'discontent', 'into', 'your', 'mind?""\n\n""Why,', 'I', 'am', 'afraid', 'it', 'was', 'you,""', 'said', 'Merry,', 'turning', 'pale', 'and', 'then', 'red.\n\nMaggie', 'laughed.', '""Why,', 'of', 'course', 'it', 'was,""', 'she', 'said;', '""and', 'you']",4
"['done', 'with', 'it.', 'You\nmust', 'take', 'it', 'and', 'go', 'to', 'some', 'place', 'and', 'study', 'for', 'a', 'year', 'or', 'two.”\n\n“No,', 'little', 'one,', 'I', 'will', 'not', 'take', 'it,”', 'he', 'said,', 'as', 'he', 'planed', 'slowly', 'away;\n“the', 'time', 'was', 'when', 'I', 'would', 'have', 'been', 'very', 'grateful', 'to', 'any', 'one', 'who', 'would\nhave', 'given', 'me', 'a', 'little']",0
"['with', 'a', 'somewhat', 'crude', 'pink', 'sash', 'round', 'her\nwaist.', 'She', 'hated', 'the', 'crudity', 'of', 'the', 'color,', 'and', 'it', 'occurred', 'to', 'her', 'that\nshe', 'could', 'get', 'some', 'soft', 'and', 'becoming', 'sashes', 'out', 'of', 'part', 'of', 'the', 'money\nwhich', 'Pearce', 'had', 'given', 'her', 'for', 'the', 'brooch.\n\nBy-and-by', 'she', 'found', 'herself', 'near', 'Aneta.', 'Aneta', 'was', 'working', 'a\ncenter-piece']",4
"['may', 'turn', 'up,', 'let', 'me', 'ask', 'you', 'a', 'blunt', 'question.', 'What', 'are', 'you', 'fit', 'for?\nWhat', 'can', 'you', 'do?""\n\n""Here', 'again,', 'sir,', 'the', 'world', 'would', 'tell', 'you', 'that', 'I', 'was', 'fit', 'for', 'nothing\nexcept', 'to', 'play', 'the', 'lute', 'beneath', 'a', ""lady's"", 'window.', 'But', 'if', 'you', 'will', 'believe\nme,', 'I', 'am', 'not', 'without', 'business', 'knowledge.']",8
"['as', 'a\npretext', 'for', 'living', 'in', 'Europe.', 'Mr.', 'Leath’s', 'art', 'was', 'water-colour', 'painting,\nbut', 'he', 'practised', 'it', 'furtively,', 'almost', 'clandestinely,', 'with', 'the', 'disdain', 'of\na', 'man', 'of', 'the', 'world', 'for', 'anything', 'bordering', 'on', 'the', 'professional,', 'while\nhe', 'devoted', 'himself', 'more', 'openly,', 'and', 'with', 'religious', 'seriousness,', 'to', 'the\ncollection', 'of', 'enamelled', 'snuff-boxes.', 'He', 'was', 'blond', 'and']",3
"['plans,', 'owing', 'to', 'a', 'few', 'hints', 'which', 'I', 'had', 'let', 'fall', 'at', ""Tinker's"", 'Reach.\nShe', 'had', 'suggested', 'my', 'sending', 'an', 'order', 'to', 'Paris', 'about', 'a', 'fortnight\nsubsequent', 'to', 'my', 'last', 'interview', 'with', 'Mr.', 'Dale,', 'but', 'I', 'declined\nemphatically', 'to', 'do', 'so.', 'It', 'was', 'evident,', 'however,', 'from', 'her', 'expression', 'that\nmy', 'resolve', 'was', 'a', 'source']",8
"['felt,', 'through', 'all', 'the\nsuperiority', 'of', 'her', 'worldly', 'advantages', 'and', 'her', 'seeming', 'maturity,', 'the', 'same\nodd', 'sense', 'of', 'ignorance', 'and', 'inexperience.', 'She', 'could', 'not', 'have', 'said', 'what\nthere', 'was', 'in', 'the', 'girl’s', 'manner', 'and', 'expression', 'to', 'give', 'her', 'this', 'feeling,\nbut', 'she', 'was', 'reminded,', 'as', 'she', 'looked', 'at', 'Sophy', 'Viner,', 'of', 'the', 'other', 'girls\nshe']",3
"['this', 'latest', 'work,', 'but', 'he', 'has', 'risen', 'above', 'the\n', '', '', '', 'standard', 'of', 'other', 'novelists', 'in', 'one', 'unique', 'respect.""\n\n', '', '', '', '', '', '', '*', '', '', '', '', '', '', '*', '', '', '', '', '', '', '*', '', '', '', '', '', '', '*', '', '']",8
"['longing', 'to', 'contemplate', 'the', 'artist.\n\nFrederick', 'William.\n\nSend', 'me', 'the', 'entire', 'edition--together', 'with', 'the', 'plate', 'and', 'the', 'original\nportrait--and', 'name', 'your', 'own', 'price.', 'And--would', 'you', 'like', 'to', 'come', 'over', 'and\nstay', 'awhile', 'with', 'Napoleon', 'at', 'Wilhelmshohe?', 'It', 'shall', 'not', 'cost', 'you', 'a', 'cent.\nWilliam', 'III.\n\n\n\nDOES', 'THE', 'RACE', 'OF', 'MAN', 'LOVE', 'A', 'LORD?\n\nOften', 'a', 'quite', 'assified']",5
"['here', 'at', 'two', ""o'clock"", 'to-night,', 'and', ""you'll"", 'get', 'there', 'in', 'time', 'for\nbreakfast.""\n\n""I\'m', 'your', 'man.', 'Going', 'to', 'the', 'Prairie', 'Dog', 'at', 'night,', 'in', 'the', 'summer,', 'is', 'a\nhorse', ""that's"", 'easy', 'curried.""\n\nThe', 'next', 'evening', 'Joel', 'brought', 'in', ""Straw's"", 'herd.', 'In', 'the', 'mean', 'time', 'the', 'sick\nman', 'had', 'been', 'cared', 'for,', 'and', 'the', 'passing', 'wayfarer']",1
"['help', 'ourselves!”', 'she', 'said.', 'She', 'stretched\nout', 'her', 'hand', 'and', 'pressed', 'it', 'over', 'them', 'on', 'the', 'glass.', '“Dear', 'eyes!', 'we', 'will\nnever', 'be', 'quite', 'alone', 'till', 'they', 'part', 'us--till', 'then!”\n\n\n\nChapter', '2.X.', 'Gregory', 'Rose', 'Has', 'An', 'Idea.\n\nGregory', 'Rose', 'was', 'in', 'the', 'loft', 'putting', 'it', 'neat.', 'Outside', 'the', 'rain', 'poured;', 'a\nsix', 'months’', 'drought', 'had']",0
"['and', 'went\nout.', 'She', 'blew', 'the', 'spark,', 'but', 'it', 'died', 'also.', 'Then', 'she', 'threw', 'the', 'paper', 'on\nto', 'the', 'ground,', 'trod', 'on', 'it,', 'and', 'went', 'to', 'her', 'bed,', 'and', 'began', 'to', 'undress.\n\nEm', 'rushed', 'to', 'the', 'door,', 'knocking', 'against', 'it', 'wildly.\n\n“Oh,', 'Tant', 'Sannie!', 'Tant', 'Sannie!', 'Oh,', 'let', 'us', 'out!”', 'she', 'cried.', '“Oh,', 'Lyndall,\nwhat']",0
"['appear', 'to', 'ascend', 'in', 'the', 'same', 'direction,', 'because', 'they', 'cannot\ndo', 'otherwise;', 'but', 'man', 'confides', 'his', 'complaints', 'to', 'the', 'saints', 'in', 'whom', 'he\nbelieves;', 'for', 'in', 'their', 'abodes', 'of', 'light', 'they', 'know', 'no', 'more', 'sorrow.', 'From\nyour', 'confession', 'and', 'indicative', 'looks,', 'I', 'must', 'be', 'that', 'person;', 'if', 'so\ndeceive', 'not', 'yourself.”\n\nElfonzo', 'replied,', '“Pardon', 'me,']",5
"['a', 'reasonable', 'part.', 'But', 'the', 'whole', 'of', 'the', 'capital--every', 'penny\nof', 'it--must', 'be', 'put', 'right', 'to', 'work,', 'and', 'kept', 'at', 'it.', 'You', 'see', 'the\nreasonableness', 'of', 'that,', ""don't"", 'you?”\n\n“Why,', 'ye-s.', 'Yes,', 'of', 'course.', 'But', ""we'll"", 'have', 'to', 'wait', 'so', 'long.', 'Six', 'months\nbefore', 'the', 'first', 'interest', 'falls', 'due.”\n\n“Yes--maybe', 'longer.”\n\n“Longer,', 'Aleck?', 'Why?', ""Don't"", 'they']",5
"['mean', 'this,""', 'said', 'Cicely:', '""she', 'makes', 'me--yes,', 'I', 'will', 'say\nit--discontented.""\n\n""And', 'me', 'too,""', 'said', 'Merry,', 'uttering', 'the', 'words', 'with', 'an', 'emphasis', 'which\nastonished', 'herself.\n\n""We', 'have', 'talked', 'of', 'school', 'over', 'and', 'over', 'again,""', 'said', 'Cicely,', '""with\nMolly', 'and', 'Belle;', 'but', 'notwithstanding', 'their', 'glowing', 'accounts', 'we', 'have\nbeen', 'quite', 'satisfied', 'with', 'Miss', 'Beverley,', 'and', 'dear,', 'gray-haired']",4
"['mud?\nWill', 'he', 'be', 'found', 'in', 'the', 'aeons', 'that', 'are', 'to', 'come?', 'We', 'are', 'sparks,', 'we', 'are\nshadows,', 'we', 'are', 'pollen,', 'which', 'the', 'next', 'wind', 'will', 'carry', 'away.', 'We', 'are\ndying', 'already;', 'it', 'is', 'all', 'a', 'dream.\n\n“I', 'know', 'that', 'thought.', 'When', 'the', 'fever', 'of', 'living', 'is', 'on', 'us,', 'when', 'the\ndesire', 'to', 'become,', 'to']",0
"['he', 'put', 'on', 'his', 'best', 'coat,', 'took', 'up', 'his\nstick,', 'and', 'went', 'out', 'to', 'supper,', 'feeling', 'on', 'the', 'whole', 'well', 'satisfied.\n\n“Aunt,”', 'said', 'Trana', 'to', 'Tant', 'Sannie', 'when', 'that', 'night', 'they', 'lay', 'together', 'in\nthe', 'great', 'wooden', 'bed,', '“why', 'does', 'the', 'Englishman', 'sigh', 'so', 'when', 'he', 'looks', 'at\nme?”\n\n“Ha!”', 'said', 'Tant', 'Sannie,', 'who', 'was']",0
"['he', 'remembered', 'to', 'have\nseen', 'his', 'mother', 'wear', 'when', 'he', 'was', 'a', 'little', 'child.\n\nHe', 'shook', 'them', 'out', 'carefully', 'to', 'see', 'there', 'were', 'no', 'moths,', 'and', 'then', 'sat\ndown', 'to', 'fold', 'them', 'up', 'again', 'one', 'by', 'one.', 'They', 'had', 'belonged', 'to', 'Em’s', 'mother,\nand', 'the', 'box,', 'as', 'packed', 'at', 'her', 'death,', 'had', 'stood', 'untouched']",0
"['A', 'Kaffer', 'boy', 'sat', 'on', 'the', 'front', 'seat\ndriving,', 'and', 'at', 'his', 'feet', 'sat', 'Doss,', 'who,', 'now', 'and', 'again,', 'lifted', 'his', 'nose\nand', 'eyes', 'above', 'the', 'level', 'of', 'the', 'splashboard,', 'to', 'look', 'at', 'the', 'surrounding\ncountry;', 'and', 'then,', 'with', 'an', 'exceedingly', 'knowing', 'wink', 'of', 'his', 'left', 'eye,\nturned', 'to', 'his', 'companions,', 'thereby', 'intimating', 'that']",0
"['void', 'in', 'my', 'existence', 'at', 'severing', 'my', 'relations', 'with', 'it.', 'What', 'was\nto', 'take', 'its', 'place?\n\nI', 'had', 'to', 'undergo,', 'moreover,', 'one', 'or', 'two', 'disagreeable', 'interviews', 'with', 'my\nAunt', 'Agnes', 'before', 'the', 'matter', 'was', 'finally', 'settled.', 'In', 'the', 'intensity', 'of\nhis', 'disappointment,', 'Mr.', 'Spence', 'applied', 'to', 'her', 'and', 'asked', 'her', 'to', 'endeavor\nto', 'alter', 'my']",8
"['or', '\'No\'?""\n\n""I', 'thank', 'you,""', 'said', 'Mr.', 'Cardew.', 'He', 'wrung', 'Mrs.', ""Ward's"", 'hand', 'and', 'left', 'the\nhouse.\n\nThe', 'hall', 'was', 'as', 'spacious', 'and', 'nearly', 'as', 'beautiful', 'as', 'the', 'drawing-room,\nand', 'the', 'pretty,', 'bright', 'parlor-maid', 'smiled', 'at', 'the', 'gentleman', 'as', 'he', 'went\nout.', 'Mrs.', 'Ward', 'remained', 'for', 'a', 'time', 'alone', 'after', 'her', 'visitor', 'had', 'left.\n\n""I', 'should']",4
"['and', 'in', 'the', 'week', 'of', 'Christmas', 'holidays', 'I', 'went', 'to', 'see', 'the', 'sea.\nI', 'walked', 'all', 'night,', 'Lyndall,', 'to', 'escape', 'the', 'heat,', 'and', 'a', 'little', 'after\nsunrise', 'I', 'got', 'to', 'the', 'top', 'of', 'a', 'high', 'hill.', 'Before', 'me', 'was', 'a', 'long,', 'low,\nblue,', 'monotonous', 'mountain.', 'I', 'walked', 'looking', 'at', 'it,', 'but', 'I', 'was']",0
"['ground', 'that', 'I’m\nalmost', 'Owen’s', 'mother,', 'and', 'that', 'any', 'estrangement', 'between', 'you', 'and', 'him\nwould', 'kill', 'me.', 'She', 'knows', 'what', 'he', 'is--she’ll', 'understand.', 'Tell', 'her', 'to', 'say\nanything,', 'do', 'anything,', 'she', 'wishes;', 'but', 'not', 'to', 'go', 'away', 'without', 'speaking,\nnot', 'to', 'leave', 'THAT', 'between', 'us', 'when', 'she', 'goes!”\n\nShe', 'drew', 'back', 'a', 'step', 'and', 'lifted']",3
"['a\nfire.\n\nShe', 'crept', 'to', 'the', 'door', 'and', 'made', 'an', 'opening', 'in', 'the', 'branches', 'with', 'her\nfingers.\n\nA', 'large', 'fire', 'was', 'blazing', 'in', 'the', 'shadow,', 'at', 'the', 'foot', 'of', 'the', 'rocks.', 'A\nlittle', 'Bushman', 'sat', 'over', 'some', 'burning', 'coals', 'that', 'had', 'been', 'raked', 'from', 'it,\ncooking', 'meat.', 'Stretched', 'on', 'the', 'ground', 'was', 'an', 'Englishman,', 'dressed', 'in']",6
"['that', 'she\ninvariably', 'spoke', 'the', 'truth,', 'and', 'then', 'returned', 'to', 'her', 'dismal', 'kitchen.\n\nMeanwhile', 'Martin', 'and', 'Mrs.', 'Howland', 'were', 'driven', 'swiftly', 'in', 'the', 'direction\nof', 'Hyde', 'Park.', 'London', 'society', 'people', 'were', 'fast', 'going', 'out', 'of', 'town,', 'for\nit', 'was', 'very', 'nearly', 'the', 'end', 'of', 'July;', 'but', 'still', 'there', 'were', 'a', 'few\ncarriages', 'about,', 'and', 'some']",4
"['come', 'so', 'often\ninto', 'collision', 'that', 'it', 'is', 'difficult', 'at', 'times', 'for', 'us', 'artists', 'to', 'do\njustice', 'to', 'both.', 'I', 'expended', 'much', 'thought', 'on', 'that', 'item.""\n\nI', 'felt', 'greatly', 'puzzled.', 'It', 'was', 'evident', 'she', 'took', 'it', 'for', 'granted', 'that', 'I\nknew', 'who', 'she', 'was.', 'But', 'Aunt', 'Agnes', 'in', 'attempting', 'to', 'enlighten', 'me', 'made', 'my\nconfusion']",8
"['them', 'of\nthe', 'proposed', 'arrangements', 'for', 'the', 'afternoon,', 'and', 'to', 'beg', 'of', 'them', 'both\nto', 'come', 'immediately', 'to', 'the', 'rectory.\n\n""How', 'more', 'than', 'delightful!""', 'said', 'Merry.--""Cicely,', 'you', 'stay', 'still,', ""for\nyou're"", 'a', 'little', 'tired.', ""I'll"", 'run', 'up', 'to', 'the', 'house', 'at', 'once', 'and', 'ask', 'father\nand', 'mother', 'if', 'we', 'may', 'go.""\n\n""Yes,', 'please', 'do,""', 'said', 'Isabel;']",4
"['be', 'so', 'excited,', 'but', 'there', 'was', 'nothing', 'to\nbe', 'done.', 'Society', 'and', 'etiquette', 'were', 'her', 'household', 'gods;', 'and', 'by', 'ceasing\nto', 'worship', 'the', 'same', 'divinities', 'I', 'had', 'drawn', 'upon', 'myself', 'the', 'full', 'energy\nof', 'her', 'displeasure.', 'Nothing', 'could', 'have', 'offended', 'her', 'so', 'much.', 'To', 'be', 'odd\nor', 'different', 'from', 'other', 'people', 'was', 'in', 'her']",8
"['it', 'was\nthirty', 'feet!""\n\nIn', 'its', 'severity,', 'the', 'winter', 'of', '1885-86', 'stands', 'alone', 'in', 'range', 'cattle\nhistory.', 'It', 'came', 'rather', 'early,', 'but', 'proved', 'to', 'be', 'the', 'pivotal', 'trial', 'in', 'the\nlives', 'of', 'Dell', 'and', 'Joel', 'Wells.', 'Six', 'weeks,', 'plus', 'three', 'days,', 'after', 'the\nworst', 'blizzard', 'in', 'the', 'history', 'of', 'the', 'range', 'industry,', 'the', 'siege', 'was\nlifted']",1
"['three', 'girls', 'from', 'the', 'rectory', 'were', 'taken\nupstairs,', 'to', 'a', 'spacious', 'bedroom', 'to', 'wash', 'their', 'hands', 'and', 'brush', 'their\nhair.', 'Molly', 'and', 'Isabel', 'were', 'both', 'most', 'anxious', 'to', 'know', 'what', 'Maggie\nthought', 'of', 'Cicely', 'and', 'Merry.\n\n""What', 'I', 'think', 'of', 'them?""', 'said', 'Maggie.', '""Oh,', ""they're"", 'first-rate,', 'and', 'not\nreally', 'dull', 'at', 'all;', 'and', 'the', 'whole']",4
"['removed', 'from', 'the', 'great', 'front', 'room,', 'and', 'the', 'mud', 'floor,', 'well', 'rubbed\nwith', 'bullock’s', 'blood,', 'glistens', 'like', 'polished', 'mahogany.', 'The', 'female\nportion', 'of', 'the', 'assembly', 'flock', 'into', 'the', 'side-rooms', 'to', 'attire', 'themselves\nfor', 'the', 'evening;', 'and', 're-issue', 'clad', 'in', 'white', 'muslin,', 'and', 'gay', 'with', 'bright\nribbons', 'and', 'brass', 'jewelry.', 'The', 'dancing', 'begins', 'as', 'the']",0
"['and', 'haul', 'the', 'necessary', 'posts', 'and\ntimber', 'before', 'my', 'return,', 'and', 'when', 'we', 'pass', 'north,', 'my', 'outfit', 'will', 'build\nyou', 'a', 'chute', 'and', 'brand', 'your', 'cattle', 'the', 'same', 'day.', 'Have', 'the', 'materials', 'on\nthe', 'ground,', 'and', ""I'll"", 'bring', 'any', 'needful', 'hardware', 'from', 'the', 'railroad.""\n\nA', 'short', 'canter', 'brought', 'the', 'committee', 'to', 'the', 'big', 'bend.']",1
"['at', 'the', 'new', 'ranch.\n\n""They\'re', 'coming', 'up', 'to', 'supper,""', 'announced', 'Dell', 'to', 'Forrest.', '""Mr.', ""Blocker's\nforeman"", 'knows', 'you,', 'and', 'sent', 'word', 'to', 'get', 'up', 'a', 'spread.', 'He', 'says', 'that', 'when\nhe', 'goes', 'visiting,', 'he', 'expects', 'his', 'friends', 'to', 'not', 'only', 'put', 'on', 'the', 'little\nand', 'big', 'pot,', 'but', 'kill', 'a', 'chicken', 'and', 'churn.', ""He's""]",1
"['the\nfuture', 'take', 'care', 'of', 'itself,', 'provided', 'I', 'was', 'permitted', 'to', 'enjoy', 'the\npresent', 'undisturbed.', 'But', 'this', 'was', 'beginning', 'to', 'be', 'more', 'and', 'more\ndifficult.', 'There', 'were', 'interests', 'at', 'home', 'which', 'could', 'not', 'be', 'longer\nneglected', 'without', 'my', 'incurring', 'blame.', 'I', 'belonged', 'to', 'societies', 'and', 'clubs\nat', 'which', 'my', 'presence', 'was', 'required.', 'Then,', 'too,', 'it']",8
"['her', 'message:', '“Unexpected', 'obstacle.”', 'In', 'such', 'an\nexistence', 'as', 'Mrs.', 'Leath’s,', 'at', 'once', 'so', 'ordered', 'and', 'so', 'exposed,', 'he', 'knew\nhow', 'small', 'a', 'complication', 'might', 'assume', 'the', 'magnitude', 'of', 'an', '“obstacle;”\n', 'yet,', 'even', 'allowing', 'as', 'impartially', 'as', 'his', 'state', 'of', 'mind', 'permitted', 'for\nthe', 'fact', 'that,', 'with', 'her', 'mother-in-law', 'always,', 'and', 'her', 'stepson\nintermittently,']",3
"['its\n', '', '', '', 'perfection.""--_Philadelphia', 'Record._\n\n', '', '', '', '""The', 'high-water', 'mark', 'of', 'Mr.', ""Howells's"", 'great', 'and', 'unique\n', '', '', '', 'photographic', 'genius.""--_Pall', 'Mall', 'Gazette._\n\n', '', '', '', '""A', 'work', 'of', 'genius;', 'a', 'great', 'and', 'perfect', 'work', 'of', 'its', 'kind.""--_New\n', '', '', '', 'York', 'Star._\n\n\nNEW', 'EDITIONS', 'OF', 'MR.', ""HOWELLS'S"", 'NOVELS.']",8
"['me', 'entirely', 'feasible.', 'Even', 'supposing', 'that', 'I', 'lose', 'a\ncouple', 'of', 'hundred', 'thousand', 'dollars,', 'what', 'then?', 'It', 'is', 'a', ""year's"", 'income', 'at\nthe', 'worst;', 'whereas,', 'on', 'the', 'other', 'hand,', 'if', 'the', 'scheme', 'prospers,', 'and', 'he\nturns', 'out', 'to', 'be""--\n\n""A', 'merchant', 'prince,""', 'interrupted', 'Mr.', 'Chelm.', '""Yes,', 'a', 'merchant', 'prince,', 'as\nI', 'believe', 'he', 'will,""--\n\n""You', 'will']",8
"['now', 'he', 'sat', 'motionless,', 'as', 'if', 'spell-bound', 'by', 'the', 'play', 'of\nMadame', 'de', 'Chantelle’s', 'needles', 'and', 'the', 'pulsations', 'of', 'Owen’s', 'fitful', 'music.\n\n“She', 'will', 'want', 'to', 'ask', 'me', 'about', 'the', 'girl,”', 'he', 'repeated', 'to', 'himself,', 'with', 'a\nfresh', 'sense', 'of', 'the', 'insidious', 'taint', 'that', 'embittered', 'all', 'his', 'thoughts;\nthe', 'hand', 'of', 'the', 'slender-columned', 'clock']",3
"['', '', '', '', 'Leighton_),.................................', '', '', '', '', '', '', '', '', '', '', '', '', '52\n\n', '', '', 'IV.', 'THE', 'LEGEND', 'OF', 'THE', 'LADY', 'KATHARINE,\n', '', '', '', '', '', '(_Alexander', 'Leighton_),.....................', '', '', '', '', '', '', '', '', '', '', '', '', '57\n\n', '', '', 'V.']",7
